URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://interop.esante.gouv.fr/ig/cda/document-core/ValueSet/fr-valueset-code-traitement,0.1.0,draft,,FRValueSetCodeTraitement,ValueSet - FR ValueSet Code Traitement,"Jeu de valeurs regroupant les codes de traitement","StructureDefinition/fr-cda-traitement",
https://interop.esante.gouv.fr/ig/cda/document-core/ValueSet/fr-valueset-reference-externe,0.1.0,draft,,FRValueSetReferenceExterne,ValueSet - FR ValueSet Reference externe,"Jeu de valeurs regroupant les typeCode du document référencé","StructureDefinition/fr-cda-references-externes","THO (V3)"
https://interop.esante.gouv.fr/ig/cda/document-core/ValueSet/fr-valueset-status-code,0.1.0,draft,,FRValueSetStatusCode,ValueSet - FR ValueSet StatusCode,"Jeu de valeurs permet d'indique le niveau de complétude des résultats d’un examen (complet, partiel ou abandonné).  - 'completed' : Rendu final complet. Tous les résultats attendus pour cet examen sont présents.  - 'active' : Rendu partiel. Certains résultats sont encore à venir pour cet examen.  - 'aborted' : L'examen est abandonné. Quelques résultats peuvent apparaître.","StructureDefinition/fr-cda-isolat-microbiologique,StructureDefinition/fr-cda-resultats-examens-de-biologie-medicale","THO (V3)"
https://interop.esante.gouv.fr/ig/cda/document-core/ValueSet/fr-valueset-statut-du-probleme,0.1.0,draft,,FRValueSetStatutDuProbleme,ValueSet - FR ValueSet Statut du problème,"Jeu de valeurs regroupant les codes de statut du problème et des allergies/intolérances","StructureDefinition/fr-cda-statut-du-probleme",
https://interop.esante.gouv.fr/ig/cda/document-core/ValueSet/fr-valueset-type-vaccination,0.1.0,draft,,FRValueSetTypeVaccination,ValueSet - FR ValueSet Type Vaccination,"Jeu de valeurs regroupant les codes de type de vaccination","StructureDefinition/fr-cda-vaccination",
https://mos.esante.gouv.fr/NOS/JDV_J01-XdsAuthorSpecialty-CISIS/FHIR/JDV-J01-XdsAuthorSpecialty-CISIS,20260505120000,active,"1.2.250.1.213.1.1.5.461",JDV_J01_XdsAuthorSpecialty_CISIS,,"XDS authorSpecialty CI-SIS","StructureDefinition/fr-cda-legal-authenticator,StructureDefinition/fr-cda-performer,StructureDefinition/fr-cda-service-event,StructureDefinition/fr-cda-assigned-author,StructureDefinition/fr-cda-associated-entity","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J02-XdsHealthcareFacilityTypeCode-CISIS/FHIR/JDV-J02-XdsHealthcareFacilityTypeCode-CISIS,20260223120000,active,"1.2.250.1.213.1.1.5.466",JDV_J02_XdsHealthcareFacilityTypeCode_CISIS,,"XDS healthcareFacilityTypeCode CI-SIS","StructureDefinition/fr-cda-health-care-facility","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J04-XdsPracticeSettingCode-CISIS/FHIR/JDV-J04-XdsPracticeSettingCode-CISIS,20240927120000,active,"1.2.250.1.213.1.1.5.467",JDV_J04_XdsPracticeSettingCode_CISIS,,"XDS practiceSettingCode CI-SIS","StructureDefinition/fr-cda-represented-organization,StructureDefinition/fr-cda-intended-recipient","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J11-RelationPatient-CISIS/FHIR/JDV-J11-RelationPatient-CISIS,20200424120000,active,"1.2.250.1.213.3.3.16",JDV_J11_RelationPatient_CISIS,,"Relation par rapport au patient - CI-SIS","StructureDefinition/fr-cda-related-entity","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J140-EncounterParticipationType-CISIS/FHIR/JDV-J140-EncounterParticipationType-CISIS,20210326120000,active,"1.2.250.1.213.1.1.5.528",JDV_J140_EncounterParticipationType_CISIS,,"JDV_J140-EncounterParticipationType-CISIS","StructureDefinition/fr-cda-encounter-participant","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J141-RoleClass-CISIS/FHIR/JDV-J141-RoleClass-CISIS,20210326120000,active,"1.2.250.1.213.1.1.5.588",JDV_J141_RoleClass_CISIS,,"RoleClassAssociative CI-SIS","StructureDefinition/fr-cda-associated-entity","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J142-TypeRencontre-CISIS/FHIR/JDV-J142-TypeRencontre-CISIS,20210326120000,active,"1.2.250.1.213.1.1.5.589",JDV_J142_TypeRencontre_CISIS,,"Type de prise en charge CI-SIS","StructureDefinition/fr-cda-encompassing-encounter","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J143-AdministrativeGender-CISIS/FHIR/JDV-J143-AdministrativeGender-CISIS,20210326120000,active,"1.2.250.1.213.1.1.5.590",JDV_J143_AdministrativeGender_CISIS,,"Sexe administratif CI-SIS","StructureDefinition/fr-cda-patient","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J245-Civilite-CISIS/FHIR/JDV-J245-Civilite-CISIS,20230331120000,active,"1.2.250.1.213.1.1.5.718",JDV_J245_Civilite_CISIS,,"Civilités CI-SIS","StructureDefinition/fr-cda-name","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J246-Titre-CISIS/FHIR/JDV-J246-Titre-CISIS,20240126120000,active,"1.2.250.1.213.1.1.5.719",JDV_J246_Titre_CISIS,,"Civilités CI-SIS","StructureDefinition/fr-cda-name","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J47-FunctionCode-CISIS/FHIR/JDV-J47-FunctionCode-CISIS,20250523120000,active,"1.2.250.1.213.1.1.5.124",JDV_J47_FunctionCode_CISIS,,"Rôles fonctionnels","StructureDefinition/fr-cda-author,StructureDefinition/fr-cda-performer-corps,StructureDefinition/fr-cda-laboratoire-executant,StructureDefinition/fr-cda-participant-entete","ans.fr.terminologies"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-absent-or-unknown-allergy-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.661",JdvAbsentOrUnknownAllergyCisis,JDV Absent Or Unknown Allergy CISIS,"JDV Absent Or Unknown Allergy CISIS","StructureDefinition/fr-cda-allergie-ou-hypersensibilite","hl7.fhir.uv.ips"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-absent-or-unknown-immunization-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.666",JdvAbsentOrUnknownImmunizationCisis,JDV Absent Or Unknown Immunization CISIS,"JDV Absent Or Unknown Immunization CISIS","ValueSet/fr-valueset-type-vaccination","hl7.fhir.uv.ips"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-absent-or-unknown-medication-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.664",JdvAbsentOrUnknownMedicationCisis,JDV Absent Or Unknown Medication CISIS,"JDV Absent Or Unknown Medication CISIS","ValueSet/fr-valueset-code-traitement","hl7.fhir.uv.ips"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-code-document-imagerie-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.687",JdvCodeDocumentImagerieCisis,JDV Code Document Imagerie CISIS,"JDV Code Document Imagerie CISIS","StructureDefinition/fr-cda-dicom-technique-imagerie","LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-code-probleme-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.172",JdvCodeProblemeCisis,JDV Code Probleme CISIS,"JDV Code Probleme CISIS","StructureDefinition/fr-cda-probleme,StructureDefinition/fr-cda-antecedent-familial-observe","SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-completude-dispensation-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.765",JdvCompletudeDispensationCisis,JDV Completude Dispensation CISIS,"JDV Completude Dispensation CISIS","StructureDefinition/fr-cda-traitement-dispense","THO (V3)"
